codmes|cliente|edad|ingreso|sexo|flgLimaProv|flgAfBxi|grupoGiro|monto|trx
201702|00019550|[2. <=30]||M|0|0|entretenimiento|22|1
201702|00019913|[3. <=35]|[3. <=2500]|M|1|1|restbar|43|1
201702|00020265|[2. <=30]|[3. <=2500]|F|1|1|restbar|70|1
201702|00021264|[1. <=25]||F|1|1|restbar|24|4
201702|00021861|[2. <=30]|[3. <=2500]|M|1|1|restbar|22|1
201702|00024273|[4. <=40]|[3. <=2500]|M|0|0|restbar|118|1
201709|00039104|[1. <=25]|[3. <=2500]|M|1|1|vehrep|180|1
201708|00038917|[3. <=35]|[2. <=1500]|F|1|1|prodsuper|30|2
201709|00005375|[4. <=40]|[5. <=4500]|M|0|1|tiendadepar|19|1
201701|00004434|[5. <=45]|[6. <=6000]|F|1|0|prodsuper|217|1
201701|00015529|[6. <=55]|[3. <=2500]|F|0|1|prodsuper|26|2
201701|00004870|[5. <=45]|[2. <=1500]|M|1|1|prodsuper|29|2
201701|00016609|[2. <=30]|[3. <=2500]|F|1|1|profdiverso|4|1
201701|00016645|[2. <=30]||F|1|1|prodsuper|198|4
201701|00016664|[2. <=30]|[2. <=1500]|F|1|1|prodsuper|14|1
201701|00005367|[7. > 55]|[8. > 8000]|F|0|1|prodsuper|130|1
201701|00005699|[5. <=45]|[4. <=3500]|F|1|1|prodsuper|531|3
201701|00006304|[7. > 55]|[3. <=2500]|F|1|1|prodsuper|369|4
201709|00037129|[5. <=45]|[3. <=2500]|F|1|1|prodsuper|20|1
201709|00030082|[3. <=35]|[2. <=1500]|F|1|0|prodsuper|157|3
201710|00036652|[1. <=25]|[3. <=2500]|F|1|1|prodsuper|14|1
201709|00030722|[1. <=25]|[2. <=1500]|M|1|1|prodsuper|8|1
201709|00038537|[1. <=25]|[2. <=1500]|F|1|1|prodsuper|24|4
201709|00038958|[4. <=40]|[2. <=1500]|F|1|0|prodsuper|22|3
201709|00031609|[3. <=35]|[2. <=1500]|F|1|1|prodsuper|9|1
201709|00031707|[2. <=30]|[3. <=2500]|F|1|1|prodsuper|44|1
201710|00038756|[2. <=30]|[7. <=8000]|M|1|1|tiendadepar|39|1
201710|00038892|[1. <=25]|[1. <=700]|F|1|1|prodsuper|4|1
201710|00039055|[1. <=25]|[2. <=1500]|F|0|0|prodsuper|70|1
201611|00010547|[4. <=40]|[8. > 8000]|M|0|1|tiendadepar|605|2
201611|00010681|[4. <=40]||F|0|0|prodsuper|91|2
201611|00014022|[5. <=45]|[3. <=2500]|F|1|1|prodsuper|41|7
201611|00014077|[2. <=30]|[3. <=2500]|F|1|1|tiendadepar|108|3
201611|00014426|[2. <=30]|[3. <=2500]|F|1|1|prodsuper|13|1
201611|00009509|[6. <=55]|[4. <=3500]|M|1|1|prodsuper|214|2
201611|00011159|[3. <=35]|[4. <=3500]|M|0|1|prodsuper|123|3
201701|00023358|[3. <=35]|[3. <=2500]|M|0|1|prodsuper|13|1
201701|00023759|[1. <=25]|[3. <=2500]|M|1|1|prodsuper|33|1
201701|00024860|[5. <=45]|[2. <=1500]|F|1|0|prodsuper|33|3
201701|00029973|[3. <=35]|[3. <=2500]|F|1|1|prodsuper|246|2
201611|00032509|[2. <=30]|[2. <=1500]|M|1|0|prodsuper|7|1
201611|00032893|[2. <=30]|[3. <=2500]|F|1|1|prodsuper|314|1
201611|00034067|[2. <=30]|[2. <=1500]|F|1|1|prodsuper|81|12
201611|00034180|[2. <=30]||M|1|0|tiendadepar|299|1
201611|00034445||||||prodsuper|10|1
201611|00035185|[2. <=30]|[2. <=1500]|M|1|1|tiendadepar|79|1
201611|00035271|[1. <=25]|[1. <=700]|M|1|1|tiendadepar|162|1
201612|00012447|[5. <=45]|[3. <=2500]|F|1|1|prodsuper|395|10
201710|00014752||||||prodsuper|96|1
201708|00021019|[2. <=30]|[3. <=2500]|M|0|1|prodsuper|33|2
201709|00021994|[4. <=40]|[4. <=3500]|F|1|1|tiendadepar|78|2
201710|00033557|[2. <=30]|[3. <=2500]|F|1|1|restbar|19|1
201710|00032150|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|16|1
201710|00000461|[5. <=45]|[5. <=4500]|M|1|0|entretenimiento|70|1
201710|00000488|[6. <=55]|[5. <=4500]|M|1|1|restbar|156|2
201710|00036140|[1. <=25]|[2. <=1500]|M|0|1|entretenimiento|32|1
201710|00032907|[4. <=40]||M|1|1|restbar|18|1
201710|00034130|[1. <=25]|[3. <=2500]|F|1|1|restbar|11|1
201710|00036583|[1. <=25]|[2. <=1500]|F|1|0|hogaroficina|19|2
201701|00034489|[7. > 55]|[4. <=3500]|M|1|1|restbar|31|1
201701|00034928|[4. <=40]|[2. <=1500]|M|1|0|restbar|85|2
201701|00030556|[3. <=35]|[3. <=2500]|M|0|1|entretenimiento|23|1
201701|00030709||||||restbar|20|2
201701|00030709||||||entretenimiento|21|1
201701|00035615|[2. <=30]|[4. <=3500]|M|0|1|entretenimiento|19|1
201701|00035676|[3. <=35]|[3. <=2500]|M|1|1|vehrep|500|1
201701|00031413|[4. <=40]|[2. <=1500]|M|1|1|vehrep|61|4
201701|00031503||||||prodlocal|24|1
201701|00035892|[2. <=30]||M|0|0|restbar|70|2
201701|00036079|[1. <=25]||F|0|1|restbar|16|1
201701|00031651|[1. <=25]|[3. <=2500]|F|1|1|restbar|30|1
201702|00000341|[7. > 55]|[2. <=1500]|M|1|0|restbar|23|1
201701|00032335|[2. <=30]|[3. <=2500]|M|1|1|alqbienes|35|1
201702|00020759|[2. <=30]|[2. <=1500]|M|1|1|restbar|320|7
201702|00022983|[1. <=25]|[2. <=1500]|M|1|1|restbar|60|1
201702|00023373|[5. <=45]||M|1|0|restbar|414|1
201702|00023624|[3. <=35]||F|1|1|restbar|23|7
201702|00021968|[5. <=45]|[3. <=2500]|F|0|1|restbar|58|1
201702|00024020|[3. <=35]|[3. <=2500]|F|1|1|restbar|51|2
201702|00024269|[3. <=35]|[4. <=3500]|F|1|1|restbar|3|1
201611|00004385|[4. <=40]|[8. > 8000]|M|1|1|restbar|586|3
201709|00007830|[6. <=55]|[3. <=2500]|F|1|1|restbar|719|2
201611|00004757|[7. > 55]|[4. <=3500]|M|1|0|restbar|354|2
201611|00004801|[6. <=55]|[3. <=2500]|M|1|0|vehrep|13|1
201710|00008227|[6. <=55]|[5. <=4500]|M|1|0|vehrep|374|2
201710|00004613|[5. <=45]|[3. <=2500]|M|1|1|vehrep|5|1
201709|00009074|[5. <=45]|[4. <=3500]|M|0|1|restbar|57|2
201709|00009237|[5. <=45]|[7. <=8000]|M|1|1|alqbienes|265|1
201701|00029787|[1. <=25]|[2. <=1500]|M|1|1|vehrep|40|2
201701|00035301|[2. <=30]|[3. <=2500]|M|1|1|restbar|26|1
201701|00030335|[1. <=25]|[2. <=1500]|M|1|1|restbar|76|2
201701|00030781||||||restbar|30|1
201701|00035420|[2. <=30]||F|0|1|restbar|51|1
201701|00035579|[4. <=40]|[2. <=1500]|F|0|1|vehrep|100|1
201701|00031256|[1. <=25]|[2. <=1500]|M|1|1|vehrep|9|1
201701|00031271||||||restbar|270|4
201701|00031315|[2. <=30]|[3. <=2500]|M|1|1|vehrep|30|1
201701|00035827||||||vehrep|126|3
201701|00032834|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|20|1
201701|00032841|[5. <=45]|[2. <=1500]|M|1|1|vehrep|242|8
201612|00026958|[2. <=30]|[4. <=3500]|M|1|1|entretenimiento|29|1
201612|00027775|[1. <=25]|[2. <=1500]|F|1|1|restbar|113|2
201612|00028029|[1. <=25]|[2. <=1500]|M|0|1|restbar|47|2
201612|00011171|[4. <=40]|[3. <=2500]|F|1|1|restbar|20|2
201612|00011581|[5. <=45]|[3. <=2500]|F|1|0|entretenimiento|26|1
201612|00012689|[3. <=35]|[3. <=2500]|M|1|1|restbar|17|1
201612|00013363|[4. <=40]|[2. <=1500]|M|0|1|restbar|63|1
201612|00014119|[2. <=30]|[2. <=1500]|M|1|1|restbar|44|1
201710|00032709|[1. <=25]|[2. <=1500]|M|0|1|restbar|15|1
201710|00032725|[7. > 55]|[3. <=2500]|F|1|1|restbar|41|1
201710|00000142|[7. > 55]|[7. <=8000]|M|1|1|restbar|68|2
201710|00033761|[3. <=35]|[3. <=2500]|F|1|1|restbar|134|1
201710|00031717|[1. <=25]|[2. <=1500]|F|1|1|prodlocal|50|1
201710|00031720|[1. <=25]|[3. <=2500]|M|1|1|entretenimiento|103|3
201710|00035104|[6. <=55]|[4. <=3500]|M|1|1|restbar|142|2
201710|00036098|[1. <=25]|[3. <=2500]|F|1|1|restbar|10|1
201710|00033886|[1. <=25]|[3. <=2500]|M|1|1|prodpersondiv|24|1
201710|00036287|[3. <=35]|[7. <=8000]|M|1|1|restbar|60|2
201710|00036578|[1. <=25]|[2. <=1500]|F|0|1|restbar|90|3
201701|00032984|[1. <=25]|[2. <=1500]|M|1|1|restbar|25|1
201701|00028262|[1. <=25]||F|0|1|restbar|108|4
201701|00034149|[1. <=25]||F|1|0|restbar|57|1
201701|00034710|[3. <=35]|[3. <=2500]|F|1|1|vehrep|39|1
201701|00030157|[1. <=25]|[2. <=1500]|F|0|1|entretenimiento|15|1
201701|00031408|[3. <=35]|[2. <=1500]|F|1|1|restbar|12|1
201701|00036055|[5. <=45]|[3. <=2500]|M|1|1|vehrep|139|5
201701|00036431|[1. <=25]||F|1|1|restbar|37|1
201701|00032571|[2. <=30]|[3. <=2500]|F|1|1|restbar|28|3
201612|00027084|[2. <=30]|[3. <=2500]|F|1|1|restbar|40|1
201612|00010534|[7. > 55]|[3. <=2500]|M|1|0|vehrep|70|2
201612|00010789|[6. <=55]||M|1|1|restbar|90|2
201612|00010859|[4. <=40]|[3. <=2500]|F|1|1|restbar|69|2
201612|00011282|[5. <=45]|[5. <=4500]|M|0|1|restbar|72|1
201612|00011678|[3. <=35]|[5. <=4500]|M|0|1|restbar|213|5
201612|00012054|[6. <=55]|[3. <=2500]|M|1|1|restbar|91|2
201612|00012805|[3. <=35]|[2. <=1500]|M|1|1|restbar|56|1
201612|00013073|[4. <=40]|[3. <=2500]|M|1|1|vehrep|90|3
201612|00013081|[4. <=40]|[4. <=3500]|F|0|0|vehrep|50|1
201612|00013794|[4. <=40]|[5. <=4500]|M|1|1|restbar|239|3
201612|00013970|[2. <=30]|[3. <=2500]|F|1|1|prodpersondiv|89|1
201612|00014329|[3. <=35]|[3. <=2500]|M|1|0|restbar|323|6
201612|00001162|[6. <=55]|[5. <=4500]|F|0|1|salud|136|2
201701|00010390|[5. <=45]|[4. <=3500]|M|0|1|entretenimiento|604|8
201701|00014632|[3. <=35]|[3. <=2500]|M|0|1|entretenimiento|20|1
201710|00015845|[4. <=40]|[5. <=4500]|F|1|1|enseñanza|140|2
201709|00018408|[7. > 55]|[6. <=6000]|F|1|1|salud|111|1
201707|00033663|[1. <=25]|[3. <=2500]|F|1|1|enseñanza|32|1
201708|00012877|[6. <=55]|[3. <=2500]|M|1|0|salud|72|1
201708|00013498|[5. <=45]|[3. <=2500]|M|1|1|clubmkt|35|1
201710|00000268|[7. > 55]|[4. <=3500]|M|1|1|clubmkt|35|1
201710|00034645|[1. <=25]|[2. <=1500]|M|1|1|enseñanza|240|1
201710|00000355|[7. > 55]|[6. <=6000]|F|1|1|enseñanza|240|1
201710|00033663|[1. <=25]|[3. <=2500]|F|1|1|enseñanza|328|1
201710|00006502|[7. > 55]|[3. <=2500]|M|1|1|salud|50|1
201611|00032234|[1. <=25]|[2. <=1500]|F|1|1|enseñanza|1421|2
201709|00007184|[5. <=45]|[5. <=4500]|F|1|1|salud|113|2
201709|00007417|[5. <=45]|[4. <=3500]|M|0|0|salud|60|1
201710|00007238|[4. <=40]|[6. <=6000]|F|1|1|salud|160|1
201710|00007417|[5. <=45]|[4. <=3500]|M|0|0|salud|70|1
201612|00015170|[6. <=55]|[5. <=4500]|M|0|1|salud|120|2
201612|00015944|[6. <=55]|[3. <=2500]|M|1|1|profdiverso|60|1
201612|00003288|[5. <=45]|[3. <=2500]|M|1|1|informatica|29|1
201612|00017141|[6. <=55]|[3. <=2500]|M|1|0|entretenimiento|50|3
201701|00000248|[7. > 55]|[3. <=2500]|F|1|1|salud|94|2
201701|00003219|[7. > 55]|[3. <=2500]|F|0|0|salud|39|1
201701|00032631|[1. <=25]|[2. <=1500]|M|1|1|financiero|100|1
201612|00032459||||||entretenimiento|59|1
201710|00019909|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|35|1
201710|00020041|[6. <=55]|[2. <=1500]|M|1|0|salud|146|1
201709|00002348|[7. > 55]|[8. > 8000]|M|0|0|entretenimiento|200|1
201709|00002752|[4. <=40]|[4. <=3500]|M|1|1|financiero|230|1
201709|00003921|[5. <=45]|[3. <=2500]|F|0|1|financiero|608|2
201709|00004077|[5. <=45]|[3. <=2500]|M|0|1|salud|44|1
201709|00004326|[6. <=55]|[6. <=6000]|M|0|1|salud|80|1
201701|00028109|[2. <=30]|[3. <=2500]|F|0|1|salud|79|3
201701|00034645|[1. <=25]|[2. <=1500]|M|1|1|enseñanza|240|1
201701|00035009|[1. <=25]|[2. <=1500]|M|1|0|salud|256|7
201701|00030794|[3. <=35]||M|1|1|entretenimiento|37|1
201709|00037163|[2. <=30]|[3. <=2500]|M|0|1|entretenimiento|35|1
201708|00038373|[1. <=25]|[2. <=1500]|M|0|1|entretenimiento|40|2
201710|00016442|[4. <=40]|[4. <=3500]|M|1|1|salud|40|1
201708|00039129|[3. <=35]|[3. <=2500]|M|1|1|financiero|715|2
201701|00016945|[4. <=40]|[2. <=1500]|F|0|1|salud|37|1
201612|00009885|[3. <=35]|[3. <=2500]|M|1|1|profdiverso|80|1
201709|00000569|[7. > 55]|[7. <=8000]|M|0|1|salud|141|2
201710|00038114|[4. <=40]||M|0|1|salud|180|1
201612|00002181|[7. > 55]||M|0|1|profdiverso|45|1
201612|00019559|[3. <=35]||F|1|1|salud|94|1
201612|00021261||||||entretenimiento|68|1
201710|00013548|[2. <=30]|[4. <=3500]|F|1|1|salud|30|1
201709|00015621|[4. <=40]|[3. <=2500]|M|0|0|entretenimiento|75|1
201709|00016333|[4. <=40]|[4. <=3500]|M|1|1|profdiverso|40|1
201710|00027822|[4. <=40]|[3. <=2500]|F|1|1|profdiverso|58|1
201710|00036397|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|15|1
201710|00036915|[2. <=30]|[4. <=3500]|F|1|1|transplaerea|121|1
201701|00014748|[2. <=30]|[3. <=2500]|F|1|1|salud|62|2
201611|00003736|[7. > 55]|[3. <=2500]|F|1|1|salud|80|1
201710|00039055|[1. <=25]|[2. <=1500]|F|0|0|entretenimiento|20|1
201611|00027807|[7. > 55]|[7. <=8000]|M|1|1|salud|236|1
201612|00004810|[7. > 55]|[4. <=3500]|M|1|1|salud|2398|1
201612|00006403|[5. <=45]|[3. <=2500]|F|1|1|profdiverso|69|1
201612|00007109|[5. <=45]|[2. <=1500]|M|1|1|salud|230|2
201612|00030038|[2. <=30]|[2. <=1500]|F|1|1|salud|90|7
201612|00030038|[2. <=30]|[2. <=1500]|F|1|1|enseñanza|30|1
201710|00027336|[2. <=30]|[3. <=2500]|M|0|0|salud|37|1
201710|00027460|[4. <=40]|[3. <=2500]|F|1|0|salud|70|1
201710|00025703|[2. <=30]|[3. <=2500]|F|1|1|enseñanza|105|1
201710|00026169|[3. <=35]|[3. <=2500]|F|1|1|clubmkt|20|1
201709|00035064|[2. <=30]|[4. <=3500]|M|1|1|salud|81|1
201710|00028128|[2. <=30]|[2. <=1500]|F|1|1|salud|173|2
201612|00002733|[7. > 55]|[6. <=6000]|F|1|1|financiero|363|1
201710|00027345|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|30|1
201708|00033751|[1. <=25]|[2. <=1500]|M|1|1|enseñanza|255|1
201710|00036652|[1. <=25]|[3. <=2500]|F|1|1|salud|15|1
201611|00010569|[3. <=35]|[3. <=2500]|F|1|1|salud|20|2
201611|00014227|[3. <=35]|[3. <=2500]|F|1|1|transplaerea|409|1
201701|00029268|[3. <=35]|[4. <=3500]|M|1|1|enseñanza|640|1
201701|00024839|[3. <=35]|[4. <=3500]|M|1|1|salud|85|2
201611|00033453|[1. <=25]|[2. <=1500]|F|1|1|enseñanza|20|1
201612|00000302|[7. > 55]|[4. <=3500]|F|1|1|clubmkt|299|1
201710|00015601|[4. <=40]|[8. > 8000]|M|1|1|clubmkt|40|1
201710|00015719|[7. > 55]|[5. <=4500]|M|1|1|salud|30|1
201708|00021998||[3. <=2500]|M|1|1|salud|500|1
201710|00016532|[3. <=35]|[3. <=2500]|M|0|0|entretenimiento|2171|9
201701|00005517|[6. <=55]|[4. <=3500]|M|1|1|salud|111|1
201701|00005534|[6. <=55]|[3. <=2500]|M|1|1|salud|12|1
201701|00005836|[7. > 55]|[4. <=3500]|F|1|0|salud|50|1
201612|00024673|[3. <=35]|[2. <=1500]|M|0|0|entretenimiento|178|4
201701|00001861|[7. > 55]|[4. <=3500]|M|1|1|salud|225|2
201612|00028958|[1. <=25]|[1. <=700]|M|1|0|vehrep|30|1
201710|00031442|[2. <=30]|[2. <=1500]|M|1|1|vehrep|200|2
201710|00033374|[1. <=25]|[3. <=2500]|M|0|1|restbar|37|1
201710|00033477|[6. <=55]|[2. <=1500]|M|1|1|vehrep|30|1
201710|00000393|[7. > 55]|[4. <=3500]|F|1|0|restbar|32|1
201710|00000395|[7. > 55]|[6. <=6000]|F|1|1|restbar|56|1
201710|00000493|[6. <=55]|[6. <=6000]|M|1|1|vehrep|768|7
201710|00034821|[2. <=30]|[3. <=2500]|M|0|1|restbar|74|2
201710|00032988|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|14|2
201710|00036901|[1. <=25]|[2. <=1500]|F|1|1|prodlocal|12|1
201710|00001584|[7. > 55]|[3. <=2500]|M|1|0|restbar|98|3
201710|00001713|[6. <=55]|[4. <=3500]|M|1|1|prodlocal|52|2
201710|00002116||[4. <=3500]|F|1|0|restbar|61|1
201710|00035698|[3. <=35]|[2. <=1500]|F|0|1|restbar|58|1
201708|00012627|[4. <=40]|[5. <=4500]|M|0|1|restbar|59|1
201707|00033431|[2. <=30]|[3. <=2500]|F|1|1|entretenimiento|20|1
201709|00020802|[7. > 55]|[4. <=3500]|M|1|0|vehrep|49|1
201709|00020969|[6. <=55]|[3. <=2500]|M|1|1|restbar|33|1
201708|00030180|[3. <=35]|[4. <=3500]|M|1|1|vehrep|27|1
201708|00030986|[3. <=35]|[5. <=4500]|M|1|0|prodlocal|42|1
201611|00029241|[2. <=30]|[2. <=1500]|M|1|1|vehrep|45|2
201611|00029514|[1. <=25]||M|0|0|vehrep|26|2
201708|00013550|[3. <=35]|[5. <=4500]|M|0|1|restbar|78|2
201701|00029097||||||restbar|2|1
201701|00035330|[2. <=30]|[2. <=1500]|F|0|1|restbar|62|1
201701|00035684|[6. <=55]|[3. <=2500]|F|1|1|vehrep|13|1
201701|00035788|[2. <=30]||M|1|1|restbar|9|1
201701|00036068||||||restbar|109|1
201701|00036165|[3. <=35]|[2. <=1500]|F|1|0|restbar|156|2
201611|00005022|[4. <=40]|[3. <=2500]|F|1|1|restbar|124|3
201611|00005039|[4. <=40]|[3. <=2500]|M|0|0|alqbienes|600|1
201611|00034493|[7. > 55]|[3. <=2500]|F|1|0|vehrep|18|2
201710|00007686|[5. <=45]|[6. <=6000]|M|1|1|restbar|115|1
201710|00005642|[7. > 55]|[8. > 8000]|M|1|1|restbar|76|1
201709|00010082|[3. <=35]|[5. <=4500]|M|1|1|restbar|110|1
201710|00035684|[6. <=55]|[3. <=2500]|F|1|1|vehrep|15|2
201710|00033978|[1. <=25]|[2. <=1500]|F|1|1|restbar|5|1
201710|00000867|[6. <=55]|[2. <=1500]|M|1|1|vehrep|354|5
201710|00037207|[5. <=45]|[3. <=2500]|F|1|0|restbar|29|1
201710|00037289|[4. <=40]|[7. <=8000]|F|1|1|vehrep|50|1
201710|00034346|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|13|1
201710|00034669|[3. <=35]|[3. <=2500]|F|0|1|restbar|19|1
201710|00035213|[4. <=40]|[3. <=2500]|M|1|1|restbar|48|2
201710|00002109||[4. <=3500]|M|1|0|restbar|104|1
201702|00020188|[3. <=35]|[2. <=1500]|M|1|1|ropamoda|89|1
201710|00013739|[3. <=35]|[2. <=1500]|M|0|0|vehrep|16|1
201709|00036444|[5. <=45]|[4. <=3500]|F|0|1|ropamoda|249|1
201710|00015319||||||vehrep|0|1
201709|00003019|[5. <=45]|[5. <=4500]|M|1|1|ropamoda|1028|1
201709|00003375|[5. <=45]|[6. <=6000]|F|0|1|vehrep|441|1
201611|00033851|[7. > 55]|[3. <=2500]|F|1|0|ropamoda|35|1
201710|00004816|[6. <=55]|[6. <=6000]|F|1|1|ropamoda|180|1
201612|00026496|[2. <=30]|[6. <=6000]|M|1|1|ropamoda|119|1
201612|00010050|[3. <=35]|[4. <=3500]|F|1|1|ropamoda|47|1
201612|00011626|[4. <=40]|[3. <=2500]|F|1|0|ropamoda|140|1
201701|00034514|[7. > 55]|[4. <=3500]|F|1|1|ropamoda|119|1
201701|00035260|[2. <=30]||F|0|1|ropamoda|83|1
201701|00035368|[1. <=25]|[3. <=2500]|F|1|1|ropamoda|182|1
201701|00035396|[2. <=30]||F|1|0|restbar|13|1
201701|00035905|[4. <=40]|[3. <=2500]|M|0|0|vehrep|600|1
201702|00000194|[7. > 55]|[4. <=3500]|F|1|1|ropamoda|52|1
201701|00032480|[7. > 55]|[3. <=2500]|M|0|0|ropamoda|179|1
201702|00000390|[7. > 55]|[7. <=8000]|M|1|1|vehrep|792|1
201710|00037061|[4. <=40]|[3. <=2500]|F|1|1|ropamoda|169|1
201708|00005865|[7. > 55]|[4. <=3500]|F|1|0|prodpersondiv|104|1
201709|00036845|[1. <=25]|[2. <=1500]|F|1|1|ropamoda|300|1
201709|00037486|[1. <=25]|[3. <=2500]|F|1|1|entretenimiento|10|1
201708|00006444|[6. <=55]|[3. <=2500]|F|1|1|ropamoda|69|1
201701|00008082|[3. <=35]|[3. <=2500]|M|1|1|ropamoda|203|1
201709|00022138||||||ropamoda|179|1
201709|00023007|[1. <=25]|[3. <=2500]|F|0|1|ropamoda|160|1
201710|00038789|[2. <=30]|[3. <=2500]|F|0|1|ropamoda|189|1
201709|00039426|[1. <=25]|[2. <=1500]|F|0|1|prodpersondiv|64|1
201701|00007039|[5. <=45]|[8. > 8000]|M|1|1|ropamoda|109|1
201701|00024579|[6. <=55]|[4. <=3500]|F|1|1|ropamoda|212|2
201612|00001394|[7. > 55]|[4. <=3500]|M|1|1|ropamoda|69|1
201612|00026274|[1. <=25]|[2. <=1500]|F|1|1|ropamoda|129|1
201612|00010313|[4. <=40]|[6. <=6000]|M|1|1|ropamoda|249|1
201612|00027870|[2. <=30]||F|0|1|ropamoda|60|1
201701|00014455||||||ropamoda|75|1
201701|00030803|[2. <=30]|[3. <=2500]|M|1|1|ropamoda|128|2
201701|00031784|[1. <=25]|[2. <=1500]|M|1|1|ropamoda|208|2
201612|00035287|[1. <=25]||F|1|1|ropamoda|198|2
201612|00035287|[1. <=25]||F|1|1|ropamoda|40|1
201701|00009837|[6. <=55]|[3. <=2500]|M|0|1|ropamoda|79|1
201701|00010889|[5. <=45]|[2. <=1500]|M|1|1|vehrep|65|1
201612|00003591|[6. <=55]|[3. <=2500]|M|0|1|vehrep|600|1
201709|00038262|[1. <=25]|[2. <=1500]|F|1|1|ropamoda|1257|3
201708|00022372|[6. <=55]|[3. <=2500]|F|0|0|prodpersondiv|449|1
201701|00002438|[6. <=55]|[8. > 8000]|M|1|1|salud|286|3
201701|00003160|[6. <=55]|[5. <=4500]|F|1|1|enseñanza|400|1
201701|00011256|[2. <=30]|[3. <=2500]|F|1|1|entretenimiento|70|1
201701|00011799|[3. <=35]|[7. <=8000]|F|1|1|salud|77|2
201709|00016711|[5. <=45]|[5. <=4500]|F|1|1|enseñanza|3400|1
201709|00023739|[1. <=25]|[3. <=2500]|F|1|1|enseñanza|1153|1
201710|00017857|[2. <=30]|[5. <=4500]|M|0|1|enseñanza|135|1
201710|00018015|[2. <=30]|[3. <=2500]|M|0|1|enseñanza|100|1
201710|00000115|[7. > 55]|[7. <=8000]|M|1|1|salud|790|1
201710|00000622|[3. <=35]|[4. <=3500]|M|1|1|salud|138|2
201710|00000656|[7. > 55]|[3. <=2500]|M|1|0|enseñanza|38|1
201708|00039262|[7. > 55]|[3. <=2500]|M|1|1|enseñanza|438|1
201710|00001362||[3. <=2500]|F|1|0|salud|305|1
201709|00000162|[7. > 55]|[6. <=6000]|M|1|1|salud|175|1
201709|00000766|[6. <=55]|[3. <=2500]|F|1|1|prodpersondiv|56|1
201709|00036014|[3. <=35]|[3. <=2500]|F|1|1|entretenimiento|22|1
201708|00005405|[6. <=55]|[4. <=3500]|M|1|0|clubmkt|30|1
201710|00014892|[7. > 55]|[3. <=2500]|M|1|0|salud|69|1
201701|00027714|[2. <=30]|[3. <=2500]|M|1|1|salud|104|1
201710|00031626||||||profdiverso|50|1
201710|00032144|[1. <=25]|[2. <=1500]|F|0|1|enseñanza|547|1
201710|00032144|[1. <=25]|[2. <=1500]|F|0|1|profdiverso|90|1
201612|00010423||||||enseñanza|458|1
201612|00011163|[3. <=35]|[7. <=8000]|M|1|1|enseñanza|489|1
201612|00012933|[5. <=45]|[3. <=2500]|F|0|1|salud|150|1
201710|00003367|[4. <=40]|[8. > 8000]|M|1|1|transplaerea|105|1
201710|00006990|[6. <=55]|[6. <=6000]|M|0|1|entretenimiento|182|2
201611|00033881|[1. <=25]|[2. <=1500]|M|1|1|enseñanza|230|1
201612|00015589|[6. <=55]|[3. <=2500]|M|0|1|salud|30|1
201612|00016558|[3. <=35]|[2. <=1500]|M|1|1|entretenimiento|19|1
201701|00031415|[5. <=45]|[3. <=2500]|M|1|0|entretenimiento|42|2
201708|00030613|[2. <=30]|[3. <=2500]|F|0|1|ropamoda|75|2
201707|00036376|[1. <=25]|[2. <=1500]|M|1|1|enseñanza|160|1
201708|00036643|[1. <=25]|[2. <=1500]|M|0|1|entretenimiento|40|2
201708|00039059|[2. <=30]|[3. <=2500]|M|0|1|enseñanza|645|1
201701|00013815|[3. <=35]|[5. <=4500]|F|0|1|clubmkt|35|1
201701|00005653|[6. <=55]|[2. <=1500]|M|1|1|belleza|75|1
201701|00007181|[5. <=45]|[4. <=3500]|M|1|1|enseñanza|563|2
201710|00007306|[6. <=55]|[3. <=2500]|M|1|0|enseñanza|762|1
201708|00015589|[6. <=55]|[3. <=2500]|M|0|1|salud|37|1
201707|00037712|[1. <=25]|[2. <=1500]|F|0|1|enseñanza|160|2
201707|00038234|[2. <=30]|[3. <=2500]|M|0|1|entretenimiento|120|1
201708|00017421|[3. <=35]|[3. <=2500]|M|1|1|salud|57|2
201702|00022107|[3. <=35]|[2. <=1500]|M|1|0|entretenimiento|127|2
201701|00000347|[7. > 55]|[7. <=8000]|F|1|1|restbar|20|1
201701|00026551|[2. <=30]|[3. <=2500]|F|1|1|restbar|8|1
201701|00026753|[1. <=25]||M|1|1|restbar|12|3
201701|00024116|[3. <=35]|[2. <=1500]|F|1|1|restbar|162|2
201709|00039247|[1. <=25]|[2. <=1500]|M|1|1|restbar|31|1
201710|00030229|[1. <=25]|[2. <=1500]|F|0|1|restbar|16|1
201708|00037899|[4. <=40]|[4. <=3500]|M|1|1|restbar|93|1
201709|00037486|[1. <=25]|[3. <=2500]|F|1|1|restbar|38|1
201701|00010600|[6. <=55]|[3. <=2500]|F|1|1|restbar|125|3
201701|00012284|[3. <=35]|[5. <=4500]|F|0|1|restbar|28|1
201701|00013600|[4. <=40]|[3. <=2500]|F|1|1|restbar|51|1
